incident_id,number,user_id,cohort_month,months_since_onboard,opened_at,resolved_at,priority,state,category,assignment_group,location,resolution_hrs,sla_breached,reopen_count
INC7592859,INC0301232,USER0206,2023-05,10,2024/03/17 08:45,,,In Progress,,Security Ops,Mumbai,,yes,0
INC5777217,INC0304090,USER0072,2023-04,5,2023-09-20 11:17:48,,critical,New,Security,Database Admin,,,,
INC9272769,INC0300831,USER0112,2024-01,0,2023-02-13 11:41:23,,4 - Low,,,Security Ops,Hyderabad,,no,0
INC5898596,INC0302653,USER0250,2023-05,9,2024-02-24 01:13:00,,,New,,Infrastructure,Bangalore,,No,1
INC5849071,INC0300100,USER0003,2023-07,16,2024-11-03 23:59:49,,P2,new,,Application Support,Mumbai,,,0
INC6138515,INC0305363,USER0101,2023-08,13,19/09/2024 22:07,2024-09-20 23:52:46,2 - High,Resolved,,Application Support,Remote,25.76,,1
INC7169749,INC0304243,USER0158,2024-04,0,2024-03-18 16:25:33,,critical,in progress,,Database Admin,,,no,0
INC9440342,INC0302705,USER0200,2023-03,7,2023-10-22 08:54:01,,,new,,Application Support,Hyderabad,,YES,0
INC7683899,INC0303411,USER0289,2024-05,0,2023-10-02 02:32:50,,4 - Low,New,Network,Database Admin,,,No,0
INC8604041,INC0304546,USER0015,2023-09,12,2024-09-24 17:52:49,,,new,Database,Service Desk,Mumbai,,,0
INC3557549,INC0305370,USER0058,2024-05,0,2023-11-17 23:28:23,2023-11-18 17:16:30,high,resolved,Database,Security Ops,Bangalore,17.8,No,
INC6557398,INC0301238,USER0181,2023-05,4,2023-09-22 12:06:44,,LOW,,Hardware,Application Support,Hyderabad,,,
INC5759601,INC0300377,USER0231,2024-06,0,2023/06/28 11:49,2023-06-28 13:58:03,P1,CLOSED,Hardware,Security Ops,Mumbai,2.15,No,0
INC7181274,INC0303936,USER0132,2023-01,12,2024/01/16 00:53,,P2,New,Software,Service Desk,Delhi,,,0
INC3690250,INC0300256,USER0100,2023-05,1,17/06/2023 09:59,,P3,,Security,Database Admin,Remote,,no,
INC9462653,INC0301679,USER0109,2023-02,22,2024-12-01 06:00:24,,4 - Low,On Hold,Software,Service Desk,Remote,,no,0
INC5923420,INC0302018,USER0086,2024-02,0,2023-01-24 14:42:17,25/01/2023 07:53,,Resolved,Hardware,Database Admin,Bangalore,17.19,,1
INC6162796,INC0302341,USER0089,2024-04,3,2024-07-09 18:05:24,,LOW,in progress,Software,Application Support,Mumbai,,no,
INC8478697,INC0300939,USER0166,2024-06,3,11/09/2024 09:10,,P1,In Progress,Network,Infrastructure,Chennai,,no,0
INC6459798,INC0301619,USER0276,2024-04,0,2024/03/31 00:43,N/A,P1,resolved,Hardware,Database Admin,Remote,0.5,Yes,1
INC9687167,INC0302783,USER0297,2023-04,14,2024/06/05 23:28,,P3,in progress,Hardware,Application Support,Delhi,,,0
INC6453829,INC0300177,USER0177,2023-02,8,2023-10-01 05:55:32,,,,Hardware,Service Desk,,,,2
INC5713461,INC0303640,USER0147,2023-07,13,2024-08-18 18:44:58,,2 - High,In Progress,Hardware,Service Desk,Chennai,,no,1
INC2373551,INC0300693,USER0116,2023-09,0,2023-03-29,,,On Hold,Network,Database Admin,,,YES,0
INC6916301,INC0304554,USER0180,2023-04,2,06-08-2023,,LOW,,Access,Database Admin,Hyderabad,,,0
INC6531321,INC0305202,USER0040,2023-03,15,2024-06-22 01:28:29,,LOW,New,Hardware,Security Ops,Bangalore,,Yes,0
INC7753144,INC0300496,USER0188,2023-03,21,2024-12-21 02:49:56,,4 - Low,New,Software,Infrastructure,Hyderabad,,yes,
INC9724451,INC0303656,USER0111,2024-05,4,09-01-2024,2024-09-02 15:14:56,2 - High,Resolved,Software,Security Ops,Hyderabad,37.04,yes,
INC3063534,INC0305047,USER0224,2023-11,10,2024-09-23 05:44:25,2024/09/23 11:52,LOW,Resolved,Database,Application Support,Chennai,6.14,,1
INC7030372,INC0302539,USER0063,2023-05,10,2024/03/30 12:57,,P3,new,Access,Service Desk,,,,0
INC4779429,INC0300812,USER0060,2023-08,16,09/12/2024 17:31,2024-12-10 21:47:54,P1,Closed,Access,Infrastructure,,28.27,no,0
INC3038807,INC0304447,USER0012,2024-06,0,2024-06-19 02:14:38,2024-06-19 15:33:26,2 - High,resolved,Software,Service Desk,Delhi,13.31,,0
INC3699276,INC0305035,USER0140,2023-04,14,26/06/2024 04:29,2024-06-26 06:50:55,4 - Low,Closed,Hardware,Service Desk,Hyderabad,2.36,YES,0
INC6149230,INC0300414,USER0126,2023-01,15,18/04/2024 21:31,,,New,Security,Database Admin,Remote,,,1
INC2132169,INC0304618,USER0220,2024-04,0,2023-01-25 19:36:35,2023-01-26 17:51:47,high,Resolved,,Database Admin,Delhi,22.25,No,0
INC6495827,INC0303477,USER0221,2023-07,10,2024-05-09,,critical,,Database,Infrastructure,Mumbai,,,
INC6624157,INC0302615,USER0095,2024-03,0,2023-01-17 22:22:09,17/01/2023 22:52,P3,CLOSED,Access,Security Ops,Chennai,0.5,YES,
INC7534528,INC0301140,USER0187,2024-01,0,2023-01-16,18/01/2023 05:18,P2,Resolved,Software,Infrastructure,Chennai,35.82,YES,2
INC3317864,INC0305012,USER0277,2024-04,6,2024-10-28 15:12:08,,4 - Low,,Hardware,Service Desk,Remote,,Yes,
INC5625350,INC0302604,USER0110,2023-08,0,29/04/2023 16:38,,,Closed,Software,Database Admin,Remote,,No,
INC2168454,INC0301662,USER0289,2024-05,0,2024-02-25 10:07:46,,3 - Moderate,New,,Database Admin,Delhi,,,
INC9522138,INC0303177,USER0058,2024-05,0,2023-03-07 21:16:23,NULL,2 - High,resolved,Network,Security Ops,Remote,,,0
INC3490694,INC0300550,USER0254,2023-10,8,2024-06-22 05:57:33,,,New,Hardware,Database Admin,Delhi,,no,
INC6522137,INC0304481,USER0013,2024-05,4,2024-09-26 06:19:23,NULL,P1,CLOSED,,Application Support,Bangalore,0.5,no,0
INC5090962,INC0305159,USER0064,2024-01,0,2023-10-27 02:15:19,,3 - Moderate,In Progress,Network,Database Admin,Chennai,,,2
INC7666663,INC0301962,USER0059,2023-08,0,2023-07-10 22:43:15,,4 - Low,in progress,Network,Security Ops,Hyderabad,,yes,0
INC6245900,INC0300501,USER0106,2023-06,9,2024/03/16 22:45,,P3,New,,Service Desk,Chennai,,No,1
INC6258935,INC0302373,USER0092,2023-01,9,2023-10-25 16:35:32,,3 - Moderate,,Hardware,Infrastructure,Remote,,yes,
INC2153109,INC0305041,USER0128,2023-03,17,2024-08-11 03:21:41,,P3,New,,Security Ops,Chennai,,no,0
INC4238234,INC0304031,USER0082,2023-03,19,2024-10-12 08:02:31,,,,Access,Security Ops,,,Yes,0
INC8318388,INC0303351,USER0207,2023-02,8,17/10/2023 02:25,,high,,Network,Security Ops,Bangalore,,YES,0
INC9999319,INC0303660,USER0109,2023-02,19,2024-09-10 17:14:16,,1 - Critical,New,,Service Desk,Mumbai,,yes,0
INC9953496,INC0300227,USER0110,2023-08,0,26/03/2023 17:56,,LOW,,,Database Admin,Delhi,,Yes,
INC3032573,INC0302670,USER0289,2024-05,0,25/08/2023 01:50,,LOW,,Hardware,Database Admin,Remote,,YES,0
INC9969749,INC0303225,USER0058,2024-05,2,2024-07-16,,1 - Critical,in progress,Software,Security Ops,Hyderabad,,No,0
INC9676513,INC0301338,USER0224,2023-11,11,30/10/2024 12:06,,P2,In Progress,Access,Application Support,Delhi,,,
INC7103282,INC0301361,USER0217,2024-05,6,2024-11-20 13:25:52,,P3,In Progress,Network,Security Ops,Delhi,,,
INC8473580,INC0302044,USER0273,2024-03,0,2023-07-02 02:07:23,,high,New,Security,Infrastructure,,,yes,
INC4963532,INC0305491,USER0285,2023-01,16,29/05/2024 15:17,2024-06-01 03:24:02,,CLOSED,,Application Support,,60.11,No,
INC8815924,INC0301426,USER0271,2024-01,2,2024-03-17 23:10:06,,4 - Low,,,Database Admin,Bangalore,,no,
INC4166873,INC0303996,USER0077,2024-04,3,2024-07-27 18:40:31,2024-07-29 14:33:24,1 - Critical,Resolved,Database,Application Support,Mumbai,43.88,Yes,0
INC9415655,INC0300406,USER0198,2024-01,4,2024-05-09 12:34:24,2024-05-10 17:19:38,LOW,CLOSED,Security,Security Ops,Hyderabad,28.75,YES,2
INC3626392,INC0302267,USER0031,2023-07,16,2024-11-15,,2 - High,in progress,Security,Infrastructure,,,No,2
INC9118162,INC0300617,USER0005,2023-07,5,2023-12-16 04:03:03,,4 - Low,,,Infrastructure,Remote,,No,0
INC6258922,INC0304195,USER0057,2024-01,0,2024-01-30 15:43:04,,LOW,in progress,,Infrastructure,Bangalore,,no,
INC6457007,INC0302072,USER0230,2024-01,1,02-25-2024,,high,Closed,Database,Security Ops,Delhi,24.32,,2
INC3850059,INC0304396,USER0262,2023-10,0,2023-07-11 11:59:35,,3 - Moderate,,Database,Security Ops,,,No,2
INC3997534,INC0300454,USER0190,2023-03,13,2024-04-28 21:23:42,29/04/2024 18:31,P2,resolved,Network,Security Ops,,21.12,,
INC9351006,INC0300020,USER0271,2024-01,0,2023/12/09 13:02,,,,Hardware,Database Admin,,,no,2
INC6262977,INC0302494,USER0290,2024-03,8,2024-11-02 04:46:36,,,On Hold,Access,Infrastructure,Mumbai,,Yes,
INC2559747,INC0301201,USER0215,2024-06,0,2023-10-07 00:31:21,2023-10-08 16:19:18,,Resolved,Database,Application Support,Bangalore,39.8,Yes,
INC9822854,INC0304080,USER0144,2024-04,0,2023/12/19 21:43,,LOW,in progress,,Application Support,,,,0
INC8349193,INC0301143,USER0039,2024-06,0,2023-08-01,,2 - High,,Network,Database Admin,,,no,2
INC6968217,INC0300735,USER0097,2024-01,0,2023-09-17 01:13:02,2023-09-18 04:21:32,LOW,resolved,Security,Database Admin,,27.14,no,0
INC9837510,INC0302651,USER0135,2024-05,0,2023-10-08 13:26:18,,1 - Critical,New,Database,Infrastructure,Hyderabad,,No,
INC2109634,INC0300828,USER0205,2024-01,0,2023-01-12 00:57:13,,4 - Low,New,,Service Desk,Mumbai,,,0
INC9467085,INC0303049,USER0145,2024-06,0,2023-01-28 08:37:44,2023-01-28 09:07:44,critical,resolved,,Security Ops,Hyderabad,,YES,
INC8300867,INC0301448,USER0142,2023-10,3,2024-01-31 22:53:07,,,in progress,Software,Application Support,Mumbai,,,0
INC3886515,INC0301866,USER0300,2023-05,19,2024-12-23 06:40:45,,2 - High,On Hold,Hardware,Security Ops,Bangalore,,yes,0
INC5106541,INC0303417,USER0183,2023-06,0,2023-06-25 17:35:06,,P2,Resolved,Database,Service Desk,,,Yes,2
INC6232914,INC0305087,USER0048,2024-06,0,19/04/2023 00:36,,P3,new,Security,Infrastructure,,,Yes,0
INC3476589,INC0301736,USER0104,2023-03,0,2023-01-31 00:34:03,,4 - Low,,Network,Application Support,,,No,
INC7802677,INC0303194,USER0298,2023-12,6,2024-06-14 10:10:58,,4 - Low,On Hold,,Security Ops,Hyderabad,,,2
INC4753802,INC0303546,USER0016,2023-01,19,2024-08-20 01:33:14,2024-08-20 02:03:14,P3,Resolved,Hardware,Database Admin,Chennai,0.5,yes,0
INC2390147,INC0301075,USER0129,2023-02,6,2023-08-18,,P2,,Security,Database Admin,Delhi,,no,0
INC4765739,INC0302813,USER0033,2023-07,0,06-05-2023,2023/06/06 12:21,2 - High,Resolved,Database,Infrastructure,Delhi,16.7,Yes,2
INC8338250,INC0300664,USER0061,2024-04,3,2024-07-06 05:04:56,,critical,On Hold,Access,Security Ops,Chennai,,Yes,2
INC2048834,INC0303370,USER0146,2024-01,0,2023-03-28,,2 - High,,Access,Service Desk,,,YES,1
INC9004875,INC0302716,USER0166,2024-06,0,2023-06-21 09:15:09,,high,,Network,Infrastructure,,,Yes,2
INC6535266,INC0300445,USER0031,2023-07,0,2023-02-14 22:14:50,,2 - High,On Hold,Hardware,Infrastructure,Delhi,,,0
INC2488498,INC0304676,USER0267,2024-02,2,04-18-2024,,P1,On Hold,,Infrastructure,Bangalore,,yes,0
INC7152286,INC0301586,USER0079,2023-05,4,2023-09-25,,1 - Critical,On Hold,Software,Database Admin,Remote,,YES,0
INC4719638,INC0302177,USER0184,2023-11,0,2023-10-31 04:28:48,11-01-2023,P2,Closed,Access,Database Admin,Bangalore,29.92,YES,1
INC4743600,INC0303139,USER0237,2023-11,0,02-06-2023,,3 - Moderate,in progress,Software,Infrastructure,Remote,,No,
INC7805585,INC0300838,USER0170,2023-04,0,03/04/2023 03:57,2023-04-03 13:15:32,P1,resolved,Network,Application Support,Hyderabad,9.29,Yes,0
INC2673708,INC0304032,USER0077,2024-04,0,15/08/2023 22:17,,P2,new,Security,Application Support,Delhi,,no,0
INC7769346,INC0302446,USER0150,2023-10,2,2023-12-22 04:48:23,,P2,,Hardware,Security Ops,Delhi,,yes,0
INC2850778,INC0303245,USER0045,2023-04,18,2024-10-07 06:19:29,,,in progress,Access,Security Ops,Remote,,,1
INC6330988,INC0305478,USER0232,2023-07,15,29/10/2024 20:41,,LOW,,Hardware,Application Support,Chennai,,no,
INC3849083,INC0304943,USER0057,2024-01,0,2024/01/16 05:07,,critical,In Progress,Hardware,Infrastructure,Bangalore,,no,0
INC4969890,INC0303967,USER0264,2023-01,18,2024-07-24 15:53:25,,critical,,Software,Infrastructure,Mumbai,,no,1
INC3007582,INC0303674,USER0068,2024-04,0,2024-03-10 23:05:54,,LOW,Closed,Database,Security Ops,Hyderabad,9.57,YES,2
INC5910814,INC0304230,USER0240,2023-07,0,2023-02-07 21:18:58,2023-02-08 04:31:28,4 - Low,CLOSED,,Infrastructure,Hyderabad,7.21,,0
INC2349269,INC0303221,USER0038,2024-03,0,2023-08-19 06:59:36,,LOW,New,Hardware,Service Desk,Bangalore,,Yes,2
INC3370319,INC0301542,USER0071,2024-02,0,06/03/2023 12:59,,high,,,Database Admin,Hyderabad,,no,0
INC2418777,INC0303501,USER0183,2023-06,17,2024/11/18 10:59,,3 - Moderate,On Hold,Network,Service Desk,Chennai,,YES,1
INC2513471,INC0301576,USER0289,2024-05,0,07/04/2024 16:09,,1 - Critical,In Progress,Software,Database Admin,Delhi,,YES,0
INC9702502,INC0302698,USER0065,2023-01,8,2023-09-20 19:47:46,,P1,In Progress,Software,Database Admin,,,,2
INC9551078,INC0302692,USER0267,2024-02,8,2024-10-18 17:49:39,,P1,,,Infrastructure,,,,0
INC8768383,INC0304684,USER0103,2023-07,17,10/12/2024 20:41,2024-12-11 03:51:00,critical,Closed,,Database Admin,,7.16,No,
INC5985847,INC0300457,USER0233,2024-01,0,2023-10-06 21:14:53,,P1,In Progress,Database,Application Support,Bangalore,,Yes,
INC2141703,INC0300007,USER0063,2023-05,12,24/05/2024 15:22,,critical,On Hold,Access,Service Desk,Mumbai,,no,0
INC5770672,INC0301843,USER0171,2023-05,8,2024-01-14 07:16:23,,,in progress,Database,Database Admin,Mumbai,,,1
INC7666948,INC0301768,USER0208,2023-09,5,2024-02-03 09:24:25,,2 - High,In Progress,,Application Support,,,yes,
INC6646064,INC0300109,USER0066,2023-02,19,2024-09-27 04:11:12,,,,Database,Application Support,Bangalore,,no,2
INC6570679,INC0303794,USER0038,2024-03,0,2023-02-13,02-14-2023,4 - Low,resolved,Software,Service Desk,,,yes,1
INC3804315,INC0302925,USER0037,2024-06,0,2024-03-18 01:57:46,,high,new,Security,Database Admin,Bangalore,,,0
INC7965731,INC0301207,USER0202,2023-01,21,2024-10-31 22:11:15,,high,,Software,Application Support,Remote,,Yes,0
INC8404014,INC0301583,USER0037,2024-06,0,2024-01-06 22:30:35,,P3,in progress,,Database Admin,Bangalore,,,
INC4189663,INC0302573,USER0183,2023-06,2,2023-08-12 23:01:00,,high,new,Access,Service Desk,,,YES,2
INC7957158,INC0300373,USER0154,2023-11,5,2024-04-18 02:33:16,,P3,New,Hardware,Service Desk,Chennai,,No,0
INC6586143,INC0304558,USER0106,2023-06,18,2024-12-06 05:29:31,,,On Hold,Security,Service Desk,Delhi,,,0
INC4572030,INC0300687,USER0216,2024-01,0,2023-07-16,,,On Hold,Access,Infrastructure,,,No,
INC7138211,INC0303621,USER0021,2024-01,0,01-11-2023,,2 - High,In Progress,Access,Security Ops,Delhi,,YES,
INC5844334,INC0304907,USER0253,2024-03,0,2023-12-23 00:12:47,,critical,new,Software,Database Admin,Bangalore,,,2
INC4061625,INC0303788,USER0194,2023-02,20,2024-10-10 01:21:56,,P2,in progress,Software,Database Admin,Remote,,No,0
INC3832150,INC0301223,USER0231,2024-06,0,2023-08-12 06:13:41,,high,,Hardware,Security Ops,Bangalore,,,
INC2879118,INC0302451,USER0093,2023-08,0,2023-05-03,,LOW,On Hold,Access,Security Ops,Hyderabad,,Yes,0
INC4097616,INC0304830,USER0215,2024-06,6,2024/12/23 14:29,,P1,,,Application Support,Mumbai,,,1
INC6645396,INC0302664,USER0297,2023-04,2,2023-06-16 11:26:51,,4 - Low,in progress,,Application Support,Remote,,,1
INC6327106,INC0304405,USER0283,2024-02,6,2024-08-21 13:26:32,08-21-2024,LOW,Resolved,Network,Service Desk,Delhi,6.33,No,
INC2918851,INC0300552,USER0132,2023-01,0,2023-01-29 03:23:48,2023-01-30 14:05:57,,resolved,Software,Service Desk,,,,
INC5676513,INC0300563,USER0295,2023-12,0,2023-07-08 15:39:16,07-09-2023,P1,Closed,Access,Database Admin,,23.7,YES,0
INC5691417,INC0302053,USER0125,2023-07,16,11-02-2024,,P2,resolved,Database,Service Desk,,,no,
INC8913904,INC0305071,USER0019,2023-07,10,05-22-2024,05-23-2024,1 - Critical,CLOSED,Network,Security Ops,Mumbai,15.34,,0
INC4755898,INC0302050,USER0031,2023-07,0,2023-05-22,,critical,New,,Infrastructure,Mumbai,,,2
INC2467265,INC0301794,USER0295,2023-12,3,2024-03-06 04:17:05,,4 - Low,new,,Database Admin,Chennai,,No,0
INC9092633,INC0304638,USER0110,2023-08,0,2023-06-23 17:27:12,,,New,Hardware,Database Admin,Hyderabad,,no,0
INC3015886,INC0303473,USER0278,2024-01,0,2023-12-02,NULL,P3,Closed,Hardware,Service Desk,Chennai,24.45,YES,0
INC9502008,INC0303980,USER0296,2023-09,0,2023-04-16 19:05:29,2023-04-17,4 - Low,Closed,Software,Service Desk,,24.68,,2
INC7635136,INC0303704,USER0185,2023-02,6,2023-08-23 15:45:41,23/08/2023 16:15,2 - High,CLOSED,Network,Infrastructure,Delhi,0.5,,0
INC3190896,INC0303461,USER0163,2024-01,9,2024-10-09 10:50:13,,,new,Hardware,Security Ops,,,Yes,1
INC9979119,INC0303179,USER0085,2023-12,0,2023-11-05 07:59:37,,critical,On Hold,Hardware,Service Desk,,,yes,
INC4804222,INC0304882,USER0250,2023-05,12,2024/05/14 00:03,,LOW,new,Hardware,Infrastructure,Hyderabad,,yes,2
INC6220209,INC0300437,USER0225,2024-04,5,2024-09-24 12:47:24,,3 - Moderate,,Database,Security Ops,,,Yes,0
INC8985334,INC0301636,USER0029,2024-06,0,2023-01-19 02:56:06,,,New,Database,Security Ops,,,,0
INC3758446,INC0300465,USER0234,2023-04,0,2023-04-26 14:12:59,,,In Progress,Software,Service Desk,Delhi,,No,1
INC4797896,INC0300150,USER0062,2024-01,8,2024-09-26 13:48:12,,critical,New,,Application Support,Hyderabad,,Yes,0
INC3060460,INC0304429,USER0018,2023-06,0,2023-02-12 03:23:33,,,,,Database Admin,Mumbai,,No,0
INC2920313,INC0304887,USER0129,2023-02,2,2023/04/21 04:34,,LOW,Closed,Database,Database Admin,,,No,0
INC7020942,INC0303302,USER0009,2024-06,0,2024-03-17,2024-03-18 12:00:26,,resolved,Hardware,Service Desk,Remote,33.96,yes,
INC8769285,INC0303391,USER0111,2024-05,0,2023-05-30 17:56:54,,P2,new,Database,Security Ops,,,yes,2
INC8249362,INC0300495,USER0092,2023-01,1,02-14-2023,,high,in progress,Security,Infrastructure,Remote,,no,
INC5599385,INC0303260,USER0297,2023-04,4,2023-08-16 06:01:07,2023-08-17,1 - Critical,Closed,Hardware,Application Support,,21.15,,2
INC5871452,INC0304721,USER0081,2024-05,0,2023-09-08 03:33:24,,P3,,Software,Service Desk,Chennai,,yes,2
INC8679579,INC0302206,USER0001,2023-09,2,2023-11-17 04:44:07,,3 - Moderate,,Network,Infrastructure,Chennai,,yes,0
INC9969098,INC0305168,USER0123,2023-10,4,2024-02-22 04:05:29,02-22-2024,4 - Low,resolved,Security,Application Support,Mumbai,2.26,yes,0
INC7032188,INC0304468,USER0105,2023-06,15,2024/09/30 12:36,,1 - Critical,,Database,Service Desk,Bangalore,,YES,1
INC5524389,INC0301844,USER0012,2024-06,0,02/05/2024 13:49,,critical,In Progress,Security,Service Desk,,,no,0
INC7075418,INC0305249,USER0205,2024-01,10,2024-11-19 13:02:12,,high,New,Network,Service Desk,Mumbai,,,0
INC3071440,INC0302631,USER0112,2024-01,0,2023-09-12 19:59:55,,2 - High,CLOSED,Software,Security Ops,Chennai,,yes,1
INC9567887,INC0303571,USER0095,2024-03,2,05-08-2024,NULL,,CLOSED,,Security Ops,Delhi,,No,1
INC3827448,INC0303722,USER0194,2023-02,8,10-30-2023,,,New,Security,Database Admin,Bangalore,,No,0
INC7106512,INC0304591,USER0199,2024-06,0,2023-02-23 21:52:50,,P3,New,Hardware,Application Support,Chennai,,YES,0
INC2112464,INC0302548,USER0255,2023-10,10,2024-08-15 20:47:33,,critical,,,Service Desk,Chennai,,Yes,1
INC2740142,INC0301697,USER0165,2024-01,0,2023-06-14 13:28:21,2023-06-15 15:47:58,2 - High,Resolved,Hardware,Application Support,Remote,26.33,Yes,0
INC5010395,INC0302597,USER0025,2023-04,0,2023-03-12 17:58:07,2023/03/12 18:28,P3,resolved,Database,Security Ops,,0.5,no,2
INC5709578,INC0305445,USER0088,2023-02,1,2023-03-03 07:56:42,,high,,Network,Service Desk,,,,2
INC4626863,INC0302524,USER0032,2023-08,0,2023-06-07 12:05:10,2023-06-08 19:56:48,2 - High,Resolved,Software,Infrastructure,,31.86,yes,0
INC3775935,INC0301701,USER0016,2023-01,22,2024-11-06 16:21:57,,1 - Critical,new,Network,Database Admin,,,,
INC4827566,INC0304493,USER0168,2023-03,6,2023-09-17 06:12:30,2023-09-18,P2,Resolved,,Database Admin,,18.42,,0
INC5039203,INC0304742,USER0058,2024-05,4,2024-09-11,,high,new,Security,Security Ops,Mumbai,,YES,
INC6895699,INC0301640,USER0222,2024-06,2,2024-08-09 01:05:07,,LOW,Resolved,,Infrastructure,Bangalore,34.03,,0
INC7888483,INC0305003,USER0085,2023-12,0,02-02-2023,,4 - Low,On Hold,Software,Service Desk,Delhi,,,2
INC7214768,INC0303418,USER0232,2023-07,17,2024/12/28 07:50,,P2,,Software,Application Support,Mumbai,,Yes,2
INC4230804,INC0302860,USER0115,2024-05,0,2024/03/24 02:54,,1 - Critical,,Database,Database Admin,Delhi,,,1
INC7148962,INC0302205,USER0063,2023-05,0,02-25-2023,2023-02-26 03:42:26,critical,Closed,Software,Service Desk,Remote,21.55,YES,
INC5063063,INC0302228,USER0201,2024-02,9,2024-11-16 07:16:05,,P2,New,Hardware,Security Ops,Bangalore,,no,2
INC5838293,INC0304103,USER0221,2023-07,0,15/01/2023 21:45,,LOW,in progress,Software,Infrastructure,Mumbai,,no,0
INC5881994,INC0305407,USER0274,2024-06,0,01-17-2024,2024/01/17 16:30,,Resolved,,Infrastructure,Hyderabad,8.39,no,0
INC9478895,INC0302101,USER0167,2023-10,9,29/07/2024 01:36,,P1,On Hold,Database,Infrastructure,Mumbai,,No,1
INC3087158,INC0304824,USER0233,2024-01,0,2023-01-04,N/A,high,Closed,Software,Application Support,,,no,0
INC9949268,INC0303709,USER0266,2024-02,9,2024-11-29 08:55:16,,LOW,On Hold,Hardware,Service Desk,Hyderabad,,,
INC2018583,INC0301781,USER0152,2024-05,0,2023-09-04 11:08:53,,1 - Critical,On Hold,Database,Infrastructure,Remote,,yes,0
INC6860540,INC0300183,USER0211,2024-06,0,01-02-2023,2023-01-02 14:48:08,P2,CLOSED,,Database Admin,Bangalore,,YES,0
INC8113020,INC0300132,USER0159,2024-05,0,15/03/2023 14:37,N/A,P2,CLOSED,Database,Service Desk,Delhi,,no,
INC3621655,INC0303224,USER0036,2023-07,12,2024-07-10 22:46:41,,,,Database,Database Admin,Mumbai,,,
INC4689188,INC0300753,USER0107,2023-05,9,2024-02-28 09:28:25,N/A,high,CLOSED,Hardware,Application Support,Remote,35.05,Yes,
INC2567740,INC0303047,USER0208,2023-09,0,2023-01-09 03:12:26,2023-01-10 19:05:55,P1,Closed,Database,Application Support,Mumbai,39.89,,
INC3595189,INC0300238,USER0106,2023-06,17,2024-11-09 20:47:08,2024-11-10 01:49:42,4 - Low,Closed,Network,Service Desk,,5.04,yes,2
